ID,TOWN,TOWNNO,TRACT,LON,LAT,x,y,MEDV,CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
11.000000,0.000000,3.000000,2045.000000,-70.935000,42.316000,340.540000,4686.460000,15.000000,15.000000,0.224890,12.500000,7.870000,0.000000,0.524000,6.377000,94.300000,6.346700,5.000000,311.000000,15.200000,392.520000,20.450000
12.000000,0.000000,3.000000,2046.000000,-70.944000,42.317000,339.800000,4686.590000,18.900000,18.900000,0.117470,12.500000,7.870000,0.000000,0.524000,6.009000,82.900000,6.226700,5.000000,311.000000,15.200000,396.900000,13.270000
13.000000,0.000000,3.000000,2047.000000,-70.951000,42.306000,339.190000,4685.380000,21.700000,21.700000,0.093780,12.500000,7.870000,0.000000,0.524000,5.889000,39.000000,5.450900,5.000000,311.000000,15.200000,390.500000,15.710000
14.000000,0.000000,4.000000,2051.000000,-70.964500,42.292000,338.040000,4683.850000,20.400000,20.400000,0.629760,0.000000,8.140000,0.000000,0.538000,5.949000,61.800000,4.707500,4.000000,307.000000,21.000000,396.900000,8.260000
15.000000,0.000000,4.000000,2052.000000,-70.972000,42.287000,337.410000,4683.310000,18.200000,18.200000,0.637960,0.000000,8.140000,0.000000,0.538000,6.096000,84.500000,4.461900,4.000000,307.000000,21.000000,380.020000,10.260000
16.000000,0.000000,4.000000,2053.000000,-70.976500,42.294000,337.060000,4684.100000,19.900000,19.900000,0.627390,0.000000,8.140000,0.000000,0.538000,5.834000,56.500000,4.498600,4.000000,307.000000,21.000000,395.620000,8.470000
17.000000,0.000000,4.000000,2054.000000,-70.987000,42.298500,336.210000,4684.620000,23.100000,23.100000,1.053930,0.000000,8.140000,0.000000,0.538000,5.935000,29.300000,4.498600,4.000000,307.000000,21.000000,386.850000,6.580000
18.000000,0.000000,4.000000,2055.000000,-70.978000,42.285000,336.910000,4683.100000,17.500000,17.500000,0.784200,0.000000,8.140000,0.000000,0.538000,5.990000,81.700000,4.257900,4.000000,307.000000,21.000000,386.750000,14.670000
19.000000,0.000000,4.000000,2056.000000,-70.992500,42.282500,335.710000,4682.850000,20.200000,20.200000,0.802710,0.000000,8.140000,0.000000,0.538000,5.456000,36.600000,3.796500,4.000000,307.000000,21.000000,288.990000,11.690000
20.000000,0.000000,4.000000,2057.000000,-70.988000,42.277600,336.070000,4682.300000,18.200000,18.200000,0.725800,0.000000,8.140000,0.000000,0.538000,5.727000,69.500000,3.796500,4.000000,307.000000,21.000000,390.950000,11.280000
21.000000,0.000000,4.000000,2058.000000,-70.983500,42.277000,336.440000,4682.220000,13.600000,13.600000,1.251790,0.000000,8.140000,0.000000,0.538000,5.570000,98.100000,3.797900,4.000000,307.000000,21.000000,376.570000,21.020000
22.000000,0.000000,4.000000,2059.000000,-70.982000,42.281000,336.570000,4682.660000,19.600000,19.600000,0.852040,0.000000,8.140000,0.000000,0.538000,5.965000,89.200000,4.012300,4.000000,307.000000,21.000000,392.530000,13.830000
23.000000,0.000000,4.000000,2060.000000,-70.977500,42.279000,336.940000,4682.430000,15.200000,15.200000,1.232470,0.000000,8.140000,0.000000,0.538000,6.142000,91.700000,3.976900,4.000000,307.000000,21.000000,396.900000,18.720000
24.000000,0.000000,4.000000,2061.000000,-70.973000,42.279000,337.310000,4682.420000,14.500000,14.500000,0.988430,0.000000,8.140000,0.000000,0.538000,5.813000,100.000000,4.095200,4.000000,307.000000,21.000000,394.540000,19.880000
25.000000,0.000000,4.000000,2062.000000,-70.969300,42.281600,337.620000,4682.710000,15.600000,15.600000,0.750260,0.000000,8.140000,0.000000,0.538000,5.924000,94.100000,4.399600,4.000000,307.000000,21.000000,394.330000,16.300000
26.000000,0.000000,4.000000,2063.000000,-70.964000,42.284000,338.060000,4682.960000,13.900000,13.900000,0.840540,0.000000,8.140000,0.000000,0.538000,5.599000,85.700000,4.454600,4.000000,307.000000,21.000000,303.420000,16.510000
27.000000,0.000000,4.000000,2064.000000,-70.959700,42.287000,338.430000,4683.290000,16.600000,16.600000,0.671910,0.000000,8.140000,0.000000,0.538000,5.813000,90.300000,4.682000,4.000000,307.000000,21.000000,376.880000,14.810000
28.000000,0.000000,4.000000,2065.000000,-70.959700,42.282500,338.410000,4682.790000,14.800000,14.800000,0.955770,0.000000,8.140000,0.000000,0.538000,6.047000,88.800000,4.453400,4.000000,307.000000,21.000000,306.380000,17.280000
29.000000,0.000000,4.000000,2066.000000,-70.957000,42.280000,338.630000,4682.510000,18.400000,18.400000,0.772990,0.000000,8.140000,0.000000,0.538000,6.495000,94.400000,4.454700,4.000000,307.000000,21.000000,387.940000,12.800000
30.000000,0.000000,4.000000,2067.000000,-70.951000,42.278000,339.120000,4682.270000,21.000000,21.000000,1.002450,0.000000,8.140000,0.000000,0.538000,6.674000,87.300000,4.239000,4.000000,307.000000,21.000000,380.230000,11.980000
31.000000,0.000000,4.000000,2068.000000,-70.967000,42.279000,337.800000,4682.410000,12.700000,12.700000,1.130810,0.000000,8.140000,0.000000,0.538000,5.713000,94.100000,4.233000,4.000000,307.000000,21.000000,360.170000,22.600000
32.000000,0.000000,4.000000,2069.000000,-70.964000,42.276500,338.040000,4682.130000,14.500000,14.500000,1.354720,0.000000,8.140000,0.000000,0.538000,6.072000,100.000000,4.175000,4.000000,307.000000,21.000000,376.730000,13.040000
33.000000,0.000000,4.000000,2070.000000,-70.972000,42.276500,337.380000,4682.150000,13.200000,13.200000,1.387990,0.000000,8.140000,0.000000,0.538000,5.950000,82.000000,3.990000,4.000000,307.000000,21.000000,232.600000,27.710000
34.000000,0.000000,4.000000,2071.000000,-70.979500,42.276000,336.770000,4682.100000,13.100000,13.100000,1.151720,0.000000,8.140000,0.000000,0.538000,5.701000,95.000000,3.787200,4.000000,307.000000,21.000000,358.770000,18.350000
35.000000,0.000000,4.000000,2072.000000,-70.977500,42.272000,336.920000,4681.660000,13.500000,13.500000,1.612820,0.000000,8.140000,0.000000,0.538000,6.096000,96.900000,3.759800,4.000000,307.000000,21.000000,248.310000,20.340000
36.000000,0.000000,5.000000,2081.000000,-71.000000,42.270000,335.060000,4681.480000,18.900000,18.900000,0.064170,0.000000,5.960000,0.000000,0.499000,5.933000,68.200000,3.360300,5.000000,279.000000,19.200000,396.900000,9.680000
37.000000,0.000000,5.000000,2082.000000,-71.008000,42.274500,334.410000,4681.990000,20.000000,20.000000,0.097440,0.000000,5.960000,0.000000,0.499000,5.841000,61.400000,3.377900,5.000000,279.000000,19.200000,377.560000,11.410000
38.000000,0.000000,5.000000,2083.000000,-71.004000,42.286500,334.770000,4683.320000,21.000000,21.000000,0.080140,0.000000,5.960000,0.000000,0.499000,5.850000,41.500000,3.934200,5.000000,279.000000,19.200000,396.900000,8.770000
39.000000,0.000000,5.000000,2084.000000,-71.020000,42.287500,333.460000,4683.460000,24.700000,24.200000,0.175050,0.000000,5.960000,0.000000,0.499000,5.966000,30.200000,3.847300,5.000000,279.000000,19.200000,393.430000,10.130000
40.000000,0.000000,6.000000,2091.000000,-71.013000,42.313000,334.100000,4686.280000,30.800000,30.800000,0.027630,75.000000,2.950000,0.000000,0.428000,6.595000,21.800000,5.401100,3.000000,252.000000,18.300000,395.630000,4.320000
41.000000,0.000000,6.000000,2092.000000,-71.030000,42.324000,332.730000,4687.530000,34.900000,34.900000,0.033590,75.000000,2.950000,0.000000,0.428000,7.024000,15.800000,5.401100,3.000000,252.000000,18.300000,395.620000,1.980000
42.000000,0.000000,7.000000,2101.000000,-71.004000,42.335000,334.900000,4688.700000,26.600000,26.600000,0.127440,0.000000,6.910000,0.000000,0.448000,6.770000,2.900000,5.720900,3.000000,233.000000,17.900000,385.410000,4.840000
43.000000,0.000000,7.000000,2102.000000,-71.003000,42.323500,334.950000,4687.420000,25.300000,25.300000,0.141500,0.000000,6.910000,0.000000,0.448000,6.169000,6.600000,5.720900,3.000000,233.000000,17.900000,383.370000,5.810000
44.000000,0.000000,7.000000,2103.000000,-70.977500,42.323700,337.050000,4687.400000,24.700000,24.700000,0.159360,0.000000,6.910000,0.000000,0.448000,6.211000,6.500000,5.720900,3.000000,233.000000,17.900000,394.460000,7.440000
45.000000,0.000000,7.000000,2104.000000,-70.967500,42.317000,337.860000,4686.630000,21.200000,21.200000,0.122690,0.000000,6.910000,0.000000,0.448000,6.069000,40.000000,5.720900,3.000000,233.000000,17.900000,389.390000,9.550000
46.000000,0.000000,7.000000,2105.000000,-70.972500,42.307500,337.420000,4685.590000,19.300000,19.300000,0.171420,0.000000,6.910000,0.000000,0.448000,5.682000,33.800000,5.100400,3.000000,233.000000,17.900000,396.900000,10.210000
47.000000,0.000000,7.000000,2106.000000,-70.965000,42.307500,338.040000,4685.570000,20.000000,20.000000,0.188360,0.000000,6.910000,0.000000,0.448000,5.786000,33.300000,5.100400,3.000000,233.000000,17.900000,396.900000,14.150000
48.000000,0.000000,7.000000,2107.000000,-70.956000,42.312500,338.800000,4686.110000,16.600000,16.600000,0.229270,0.000000,6.910000,0.000000,0.448000,6.030000,85.500000,5.689400,3.000000,233.000000,17.900000,392.740000,18.800000
49.000000,0.000000,7.000000,2108.000000,-70.955000,42.316500,338.890000,4686.550000,14.400000,14.400000,0.253870,0.000000,6.910000,0.000000,0.448000,5.399000,95.300000,5.870000,3.000000,233.000000,17.900000,396.900000,30.810000
50.000000,0.000000,7.000000,2109.000000,-70.952500,42.320800,339.110000,4687.030000,19.400000,19.400000,0.219770,0.000000,6.910000,0.000000,0.448000,5.602000,62.000000,6.087700,3.000000,233.000000,17.900000,396.900000,16.200000
51.000000,0.000000,8.000000,2111.000000,-70.951000,42.334000,339.260000,4688.490000,19.700000,19.700000,0.088730,21.000000,5.640000,0.000000,0.439000,5.963000,45.700000,6.814700,4.000000,243.000000,16.800000,395.560000,13.450000
52.000000,0.000000,8.000000,2112.000000,-70.963000,42.338200,338.290000,4688.980000,20.500000,20.500000,0.043370,21.000000,5.640000,0.000000,0.439000,6.115000,63.000000,6.814700,4.000000,243.000000,16.800000,393.970000,9.430000
53.000000,0.000000,8.000000,2113.000000,-70.958000,42.346000,338.720000,4689.840000,25.000000,25.000000,0.053600,21.000000,5.640000,0.000000,0.439000,6.511000,21.100000,6.814700,4.000000,243.000000,16.800000,396.900000,5.280000
54.000000,0.000000,8.000000,2114.000000,-70.978000,42.342500,337.060000,4689.490000,23.400000,23.400000,0.049810,21.000000,5.640000,0.000000,0.439000,5.998000,21.400000,6.814700,4.000000,243.000000,16.800000,396.900000,8.430000
55.000000,0.000000,9.000000,2121.000000,-71.017500,42.371500,333.880000,4692.780000,18.900000,18.900000,0.013600,75.000000,4.000000,0.000000,0.410000,5.888000,47.600000,7.319700,3.000000,469.000000,21.100000,396.900000,14.800000
56.000000,0.000000,10.000000,2141.000000,-70.962500,42.381000,338.440000,4693.730000,35.400000,35.400000,0.013110,90.000000,1.220000,0.000000,0.403000,7.249000,21.900000,8.696600,5.000000,226.000000,17.900000,395.930000,4.810000
57.000000,0.000000,11.000000,2151.000000,-70.930000,42.374000,341.090000,4692.890000,24.700000,24.700000,0.020550,85.000000,0.740000,0.000000,0.410000,6.383000,35.700000,9.187600,2.000000,313.000000,17.300000,396.900000,5.770000
58.000000,0.000000,12.000000,2161.000000,-70.929500,42.371500,341.130000,4692.610000,31.600000,31.600000,0.014320,100.000000,1.320000,0.000000,0.411000,6.816000,40.500000,8.324800,5.000000,256.000000,15.100000,392.900000,3.950000
59.000000,0.000000,13.000000,2171.000000,-70.938500,42.346000,340.320000,4689.800000,23.300000,23.300000,0.154450,25.000000,5.130000,0.000000,0.453000,6.145000,29.200000,7.814800,8.000000,284.000000,19.700000,390.680000,6.860000
60.000000,0.000000,13.000000,2172.000000,-70.940000,42.332000,340.160000,4688.250000,19.600000,19.600000,0.103280,25.000000,5.130000,0.000000,0.453000,5.927000,47.200000,6.932000,8.000000,284.000000,19.700000,396.900000,9.220000
61.000000,0.000000,13.000000,2173.000000,-70.930000,42.337000,341.000000,4688.780000,18.700000,18.700000,0.149320,25.000000,5.130000,0.000000,0.453000,5.741000,66.200000,7.225400,8.000000,284.000000,19.700000,395.110000,13.150000
62.000000,0.000000,13.000000,2174.000000,-70.930000,42.327500,340.980000,4687.730000,16.000000,16.000000,0.171710,25.000000,5.130000,0.000000,0.453000,5.966000,93.400000,6.818500,8.000000,284.000000,19.700000,378.080000,14.440000
63.000000,0.000000,13.000000,2175.000000,-70.921500,42.332000,341.690000,4688.210000,22.200000,22.200000,0.110270,25.000000,5.130000,0.000000,0.453000,6.456000,67.800000,7.225500,8.000000,284.000000,19.700000,396.900000,6.730000
64.000000,0.000000,13.000000,2176.000000,-70.907500,42.339000,342.860000,4688.960000,25.000000,25.000000,0.126500,25.000000,5.130000,0.000000,0.453000,6.762000,43.400000,7.980900,8.000000,284.000000,19.700000,395.580000,9.500000
65.000000,0.000000,14.000000,2181.000000,-70.860000,42.345000,346.790000,4689.540000,33.000000,33.000000,0.019510,17.500000,1.380000,0.000000,0.416000,7.104000,59.500000,9.222900,3.000000,216.000000,18.600000,393.240000,8.050000
66.000000,0.000000,15.000000,3301.000000,-71.045000,42.345000,331.550000,4689.890000,23.500000,23.500000,0.035840,80.000000,3.370000,0.000000,0.398000,6.290000,17.800000,6.611500,4.000000,337.000000,16.100000,396.900000,4.670000
67.000000,0.000000,15.000000,3302.000000,-71.069000,42.352500,329.590000,4690.770000,19.400000,19.400000,0.043790,80.000000,3.370000,0.000000,0.398000,5.787000,31.100000,6.611500,4.000000,337.000000,16.100000,396.900000,10.240000
68.000000,0.000000,16.000000,3311.000000,-71.090000,42.336200,327.820000,4689.010000,22.000000,22.000000,0.057890,12.500000,6.070000,0.000000,0.409000,5.878000,21.400000,6.498000,4.000000,345.000000,18.900000,396.210000,8.100000
69.000000,0.000000,16.000000,3312.000000,-71.108000,42.340000,326.340000,4689.470000,17.400000,17.400000,0.135540,12.500000,6.070000,0.000000,0.409000,5.594000,36.800000,6.498000,4.000000,345.000000,18.900000,396.900000,13.090000
70.000000,0.000000,16.000000,3313.000000,-71.111000,42.327000,326.060000,4688.030000,20.900000,20.900000,0.128160,12.500000,6.070000,0.000000,0.409000,5.885000,33.000000,6.498000,4.000000,345.000000,18.900000,396.900000,8.790000
71.000000,0.000000,17.000000,3321.000000,-71.121000,42.316000,325.210000,4686.830000,24.200000,24.200000,0.088260,0.000000,10.810000,0.000000,0.413000,6.417000,6.600000,5.287300,4.000000,305.000000,19.200000,383.730000,6.720000
72.000000,0.000000,17.000000,3322.000000,-71.109500,42.300800,326.110000,4685.120000,21.700000,21.700000,0.158760,0.000000,10.810000,0.000000,0.413000,5.961000,17.500000,5.287300,4.000000,305.000000,19.200000,376.940000,9.880000
73.000000,0.000000,17.000000,3323.000000,-71.130000,42.305000,324.430000,4685.620000,22.800000,22.800000,0.091640,0.000000,10.810000,0.000000,0.413000,6.065000,7.800000,5.287300,4.000000,305.000000,19.200000,390.910000,5.520000
74.000000,0.000000,17.000000,3324.000000,-71.123000,42.292000,324.980000,4684.170000,23.400000,23.400000,0.195390,0.000000,10.810000,0.000000,0.413000,6.245000,6.200000,5.287300,4.000000,305.000000,19.200000,377.170000,7.540000
75.000000,0.000000,18.000000,3331.000000,-71.110500,42.289000,326.000000,4683.810000,24.100000,24.100000,0.078960,0.000000,12.830000,0.000000,0.437000,6.273000,6.000000,4.251500,5.000000,398.000000,18.700000,394.920000,6.780000
76.000000,0.000000,18.000000,3332.000000,-71.100000,42.287500,326.860000,4683.620000,21.400000,21.400000,0.095120,0.000000,12.830000,0.000000,0.437000,6.286000,45.000000,4.502600,5.000000,398.000000,18.700000,383.230000,8.940000
77.000000,0.000000,18.000000,3333.000000,-71.090000,42.283500,327.670000,4683.150000,20.000000,20.000000,0.101530,0.000000,12.830000,0.000000,0.437000,6.279000,74.500000,4.052200,5.000000,398.000000,18.700000,373.660000,11.970000
78.000000,0.000000,18.000000,3334.000000,-71.076000,42.289500,328.840000,4683.790000,20.800000,20.800000,0.087070,0.000000,12.830000,0.000000,0.437000,6.140000,45.800000,4.090500,5.000000,398.000000,18.700000,386.960000,10.270000
79.000000,0.000000,18.000000,3335.000000,-71.090500,42.295000,327.660000,4684.430000,21.200000,21.200000,0.056460,0.000000,12.830000,0.000000,0.437000,6.232000,53.700000,5.014100,5.000000,398.000000,18.700000,386.400000,12.340000
80.000000,0.000000,18.000000,3336.000000,-71.091000,42.305000,327.650000,4685.540000,20.300000,20.300000,0.083870,0.000000,12.830000,0.000000,0.437000,5.874000,36.600000,4.502600,5.000000,398.000000,18.700000,396.060000,9.100000
81.000000,0.000000,19.000000,3341.000000,-71.068500,42.308000,329.510000,4685.830000,28.000000,28.000000,0.041130,25.000000,4.860000,0.000000,0.426000,6.727000,33.500000,5.400700,4.000000,281.000000,19.000000,396.900000,5.290000
82.000000,0.000000,19.000000,3342.000000,-71.069000,42.315000,329.490000,4686.610000,23.900000,23.900000,0.044620,25.000000,4.860000,0.000000,0.426000,6.619000,70.400000,5.400700,4.000000,281.000000,19.000000,395.630000,7.220000
83.000000,0.000000,19.000000,3343.000000,-71.067500,42.326000,329.640000,4687.830000,24.800000,24.800000,0.036590,25.000000,4.860000,0.000000,0.426000,6.302000,32.200000,5.400700,4.000000,281.000000,19.000000,396.900000,6.720000
84.000000,0.000000,19.000000,3344.000000,-71.057500,42.317000,330.440000,4686.810000,22.900000,22.900000,0.035510,25.000000,4.860000,0.000000,0.426000,6.167000,46.700000,5.400700,4.000000,281.000000,19.000000,390.640000,7.510000
85.000000,0.000000,20.000000,3351.000000,-71.043000,42.307500,331.610000,4685.730000,23.900000,23.900000,0.050590,0.000000,4.490000,0.000000,0.449000,6.389000,48.000000,4.779400,3.000000,247.000000,18.500000,396.900000,9.620000
86.000000,0.000000,20.000000,3352.000000,-71.050000,42.300000,331.020000,4684.910000,26.600000,26.600000,0.057350,0.000000,4.490000,0.000000,0.449000,6.630000,56.100000,4.437700,3.000000,247.000000,18.500000,392.300000,6.530000
87.000000,0.000000,20.000000,3353.000000,-71.033000,42.305000,332.430000,4685.430000,22.500000,22.500000,0.051880,0.000000,4.490000,0.000000,0.449000,6.015000,45.100000,4.427200,3.000000,247.000000,18.500000,395.990000,12.860000
88.000000,0.000000,20.000000,3354.000000,-71.039000,42.288500,331.890000,4683.610000,22.200000,22.200000,0.071510,0.000000,4.490000,0.000000,0.449000,6.121000,56.800000,3.747600,3.000000,247.000000,18.500000,395.150000,8.440000
89.000000,0.000000,21.000000,3361.000000,-71.042000,42.279600,331.620000,4682.630000,23.600000,23.600000,0.056600,0.000000,3.410000,0.000000,0.489000,7.007000,86.300000,3.421700,2.000000,270.000000,17.800000,396.900000,5.500000
90.000000,0.000000,21.000000,3362.000000,-71.034500,42.278500,332.240000,4682.490000,28.700000,28.700000,0.053020,0.000000,3.410000,0.000000,0.489000,7.079000,63.100000,3.414500,2.000000,270.000000,17.800000,396.060000,5.700000
91.000000,0.000000,21.000000,3363.000000,-71.030000,42.272000,332.590000,4681.760000,22.600000,22.600000,0.046840,0.000000,3.410000,0.000000,0.489000,6.417000,66.100000,3.092300,2.000000,270.000000,17.800000,392.180000,8.810000
92.000000,0.000000,21.000000,3364.000000,-71.042500,42.271500,331.560000,4681.730000,22.000000,22.000000,0.039320,0.000000,3.410000,0.000000,0.489000,6.405000,73.900000,3.092100,2.000000,270.000000,17.800000,393.550000,8.200000
93.000000,0.000000,22.000000,3371.000000,-71.053000,42.283000,330.720000,4683.030000,22.900000,22.900000,0.042030,28.000000,15.040000,0.000000,0.464000,6.442000,53.600000,3.665900,4.000000,270.000000,18.200000,395.010000,8.160000
94.000000,0.000000,22.000000,3372.000000,-71.062000,42.296000,330.020000,4684.490000,25.000000,25.000000,0.028750,28.000000,15.040000,0.000000,0.464000,6.211000,28.900000,3.665900,4.000000,270.000000,18.200000,396.330000,6.210000
95.000000,0.000000,22.000000,3373.000000,-71.061500,42.284000,330.020000,4683.150000,20.600000,20.600000,0.042940,28.000000,15.040000,0.000000,0.464000,6.249000,77.300000,3.615000,4.000000,270.000000,18.200000,396.900000,10.590000
96.000000,0.000000,23.000000,3381.000000,-71.076000,42.277500,328.810000,4682.460000,28.400000,28.400000,0.122040,0.000000,2.890000,0.000000,0.445000,6.625000,57.800000,3.495200,2.000000,276.000000,18.000000,357.980000,6.650000
97.000000,0.000000,23.000000,3382.000000,-71.085000,42.277500,328.070000,4682.480000,21.400000,21.400000,0.115040,0.000000,2.890000,0.000000,0.445000,6.163000,69.600000,3.495200,2.000000,276.000000,18.000000,391.830000,11.340000
98.000000,0.000000,23.000000,3383.000000,-71.089000,42.271500,327.720000,4681.820000,38.700000,38.700000,0.120830,0.000000,2.890000,0.000000,0.445000,8.069000,76.000000,3.495200,2.000000,276.000000,18.000000,396.900000,4.210000
99.000000,0.000000,23.000000,3384.000000,-71.098200,42.268500,326.960000,4681.510000,43.800000,43.800000,0.081870,0.000000,2.890000,0.000000,0.445000,7.820000,36.900000,3.495200,2.000000,276.000000,18.000000,393.530000,3.570000
100.000000,0.000000,23.000000,3385.000000,-71.080000,42.268000,328.460000,4681.410000,33.200000,33.200000,0.068600,0.000000,2.890000,0.000000,0.445000,7.416000,62.500000,3.495200,2.000000,276.000000,18.000000,396.900000,6.190000
101.000000,0.000000,24.000000,3391.000000,-71.066800,42.254500,329.510000,4679.890000,27.500000,27.500000,0.148660,0.000000,8.560000,0.000000,0.520000,6.727000,79.900000,2.777800,5.000000,384.000000,20.900000,394.760000,9.420000
102.000000,0.000000,24.000000,3392.000000,-71.081000,42.245000,328.310000,4678.860000,26.500000,26.500000,0.114320,0.000000,8.560000,0.000000,0.520000,6.781000,71.300000,2.856100,5.000000,384.000000,20.900000,395.580000,7.670000
103.000000,0.000000,24.000000,3393.000000,-71.081200,42.251500,328.310000,4679.580000,18.600000,18.600000,0.228760,0.000000,8.560000,0.000000,0.520000,6.405000,85.400000,2.714700,5.000000,384.000000,20.900000,70.800000,10.630000
104.000000,0.000000,24.000000,3394.000000,-71.077000,42.249000,328.650000,4679.300000,19.300000,19.300000,0.211610,0.000000,8.560000,0.000000,0.520000,6.137000,87.400000,2.714700,5.000000,384.000000,20.900000,394.470000,13.440000
105.000000,0.000000,24.000000,3395.000000,-71.069000,42.248000,329.310000,4679.170000,20.100000,20.100000,0.139600,0.000000,8.560000,0.000000,0.520000,6.167000,90.000000,2.421000,5.000000,384.000000,20.900000,392.690000,12.330000
106.000000,0.000000,24.000000,3396.000000,-71.066200,42.242500,329.530000,4678.550000,19.500000,19.500000,0.132620,0.000000,8.560000,0.000000,0.520000,5.851000,96.700000,2.106900,5.000000,384.000000,20.900000,394.050000,16.470000
107.000000,0.000000,24.000000,3397.000000,-71.062200,42.243100,329.860000,4678.610000,19.500000,19.500000,0.171200,0.000000,8.560000,0.000000,0.520000,5.836000,91.900000,2.211000,5.000000,384.000000,20.900000,395.670000,18.660000
108.000000,0.000000,24.000000,3398.000000,-71.055300,42.246500,330.440000,4678.980000,20.400000,20.400000,0.131170,0.000000,8.560000,0.000000,0.520000,6.127000,85.200000,2.122400,5.000000,384.000000,20.900000,387.690000,14.090000
109.000000,0.000000,24.000000,3399.000000,-71.055000,42.250500,330.470000,4679.420000,19.800000,19.800000,0.128020,0.000000,8.560000,0.000000,0.520000,6.474000,97.100000,2.432900,5.000000,384.000000,20.900000,395.240000,12.270000
110.000000,0.000000,24.000000,3400.000000,-71.060000,42.254000,330.070000,4679.820000,19.400000,19.400000,0.263630,0.000000,8.560000,0.000000,0.520000,6.229000,91.200000,2.545100,5.000000,384.000000,20.900000,391.230000,15.550000
111.000000,0.000000,24.000000,3401.000000,-71.056000,42.260500,330.410000,4680.530000,21.700000,21.700000,0.107930,0.000000,8.560000,0.000000,0.520000,6.195000,54.400000,2.777800,5.000000,384.000000,20.900000,393.490000,13.000000
112.000000,0.000000,25.000000,3411.000000,-71.047500,42.261000,331.120000,4680.570000,22.800000,22.800000,0.100840,0.000000,10.010000,0.000000,0.547000,6.715000,81.600000,2.677500,6.000000,432.000000,17.800000,395.590000,10.160000
113.000000,0.000000,25.000000,3412.000000,-71.049000,42.253000,330.970000,4679.690000,18.800000,18.800000,0.123290,0.000000,10.010000,0.000000,0.547000,5.913000,92.900000,2.353400,6.000000,432.000000,17.800000,394.950000,16.210000
114.000000,0.000000,25.000000,3413.000000,-71.042800,42.258000,331.500000,4680.230000,18.700000,18.700000,0.222120,0.000000,10.010000,0.000000,0.547000,6.092000,95.400000,2.548000,6.000000,432.000000,17.800000,396.900000,17.090000
115.000000,0.000000,25.000000,3414.000000,-71.039600,42.251200,331.740000,4679.470000,18.500000,18.500000,0.142310,0.000000,10.010000,0.000000,0.547000,6.254000,84.200000,2.256500,6.000000,432.000000,17.800000,388.740000,10.450000
116.000000,0.000000,25.000000,3415.000000,-71.035500,42.254500,332.090000,4679.830000,18.300000,18.300000,0.171340,0.000000,10.010000,0.000000,0.547000,5.928000,88.200000,2.463100,6.000000,432.000000,17.800000,344.910000,15.760000
